hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,9,2024,860,60,3.5,6.0,2.9,16.4,6.9,13.8,9.3,23.9,9.7
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11,2024,868,60,3.6,6.0,3.0,16.6,6.9,14.0,9.3,24.2,9.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,2,2024,845,58,3.4,5.8,2.8,16.0,6.7,13.5,9.0,23.4,9.5
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1717,122,2.6,4.3,2.0,13.1,5.7,9.5,7.2,19.0,8.4
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,8,2024,1684,118,2.4,4.1,1.9,12.7,5.5,9.2,6.9,18.4,8.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,7,2024,1709,120,2.5,4.2,2.0,12.9,5.7,9.4,7.0,18.8,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,11,2025,1040,60,2.8,4.7,1.7,8.6,5.7,14.2,4.4,20.6,12.6
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,8,2024,1684,118,2.4,4.1,1.9,12.7,5.5,9.2,6.9,18.4,8.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,3,2024,1290,88,2.9,3.9,1.8,10.9,6.6,20.6,5.2,15.7,4.8
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4,2024,1718,119,2.34,4.08,1.85,12.86,5.46,8.99,7.1,17.99,7.74
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4,2024,627,155,1.2,2.7,1.5,11.0,3.8,16.8,5.8,17.5,12.6
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,2,2024,1482,126,1.7,6.6,5.5,7.9,8.8,4.2,6.5,33.6,9.6
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,9,2024,768,58,1.5,2.4,0.6,8.8,5.0,14.5,4.7,27.3,15.8
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4,2024,1298,135,6.7,3.9,1.9,13.1,4.4,8.5,4.9,24.1,6.8
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1247,36,2.5,10.4,3.0,18.0,6.5,5.0,6.5,10.1,7.6
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1717,122,2.6,4.3,2.0,13.1,5.7,9.5,7.2,19.0,8.4
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,1,2024,1690,117,2.42,3.94,1.66,12.8,5.65,8.47,6.62,18.67,8.49
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,11,2024,1688,119,2.32,4.04,1.87,12.47,5.62,9.01,7.07,19.68,7.98
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,7,2024,1709,120,2.5,4.2,2.0,12.9,5.7,9.4,7.0,18.8,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1701,120,2.5,4.2,2.0,12.9,5.6,9.3,7.0,18.7,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,6,2024,1657,117,2.3,4.0,1.9,12.4,5.5,8.9,6.7,18.0,7.9
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,3,2024,1714,121,2.5,4.2,2.0,13.0,5.7,9.4,7.1,18.9,8.3
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1660,120,2.38,4.09,1.95,12.13,5.48,9.35,6.57,18.51,7.76
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4,2025,1664,117,2.32,3.85,1.75,11.72,5.51,9.09,6.39,17.44,8.07
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1701,120,2.5,4.2,2.0,12.9,5.6,9.3,7.0,18.7,8.2
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,1,2024,1018,46,5.5,4.3,1.0,21.8,5.5,4.4,6.6,14.7,6.2
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,10,2024,1789,153,5.3,1.8,1.6,22.4,5.5,9.2,6.3,25.0,8.4
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,6,2024,1257,64,5.3,2.6,3.1,22.8,9.5,5.2,6.7,12.0,8.6
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,9,2024,987,110,5.7,4.2,1.1,23.4,5.1,5.6,4.7,17.2,9.7
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,12,2024,1773,42,5.7,4.5,0.7,23.8,4.5,14.7,12.8,15.3,8.1
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,1,2024,756,59,5.3,4.3,3.0,22.8,9.2,10.0,9.6,33.5,7.3
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,7,2024,618,41,5.41,9.26,4.59,21.29,9.08,21.13,13.54,32.78,13.51
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,2,2025,616,41,5.53,8.66,4.35,22.32,10.05,19.46,12.54,31.5,14.09
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,4,2024,599,42,5.47,9.27,4.84,22.46,9.43,20.27,13.06,33.76,14.03
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,9,2024,621,41,5.38,8.68,4.69,23.81,8.97,20.4,14.12,33.58,13.84
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,10,2025,625,43,5.23,8.21,4.28,20.13,9.69,19.0,12.26,31.66,13.78
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,4,2024,613,92,5.5,4.0,1.2,22.4,6.3,12.4,5.3,27.6,8.6
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,11,2024,1536,108,2.6,4.5,2.1,13.3,5.7,10.0,7.2,19.6,8.2
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1087,75,3.6,7.3,1.1,13.1,3.9,13.5,7.8,39.3,7.8
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,4,2024,1544,109,2.6,4.5,2.1,13.4,5.8,10.2,7.3,19.8,8.3
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,12,2024,2196,53,1.9,4.6,2.1,15.5,5.1,11.1,5.0,36.8,8.3
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,1,2024,1747,75,1.5,2.4,3.0,13.5,3.8,8.0,4.0,13.0,9.7
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,11,2024,413,53,1.5,4.6,4.3,10.7,7.3,7.4,6.8,13.7,8.3
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,5,2024,2671,94,2.6,2.9,1.3,8.7,8.7,8.0,10.3,31.9,10.4
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,3,2024,1755,115,1.9,6.8,3.8,9.0,6.9,9.1,6.5,13.8,7.2
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,2,2024,1650,194,4.5,4.1,3.0,11.0,7.4,8.5,9.6,29.2,5.6
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,1,2024,1553,115,3.2,4.5,0.6,8.9,6.0,9.4,4.0,12.6,5.8
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1562,110,2.7,4.6,2.2,13.6,5.9,10.3,7.4,20.1,8.4
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,11,2024,1544,58,2.3,3.2,2.2,11.6,3.5,7.8,6.0,25.6,8.4
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,1,2024,1647,134,4.2,2.5,1.7,9.6,4.8,11.7,7.4,30.2,4.7
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,12,2025,1135,65,2.6,7.3,1.0,13.7,4.6,8.1,3.7,16.3,10.1
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1545,107,2.73,4.42,2.13,13.36,5.72,10.24,7.15,20.07,7.95
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1517,107,2.5,4.4,2.1,13.0,5.7,9.8,7.1,19.2,8.1
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1502,109,2.71,4.31,2.17,13.49,5.6,10.32,7.32,19.96,8.04
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1545,110,2.6,4.19,2.18,13.08,5.74,10.16,7.3,19.99,8.16
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,8,2024,1546,109,2.7,4.41,2.16,13.13,5.79,9.85,7.05,19.68,7.83
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1530,108,2.54,4.21,2.17,13.69,5.56,10.45,7.23,20.25,8.26
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1517,107,2.5,4.4,2.1,13.0,5.7,9.8,7.1,19.2,8.1
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,1853,127,1.68,2.89,1.24,9.52,4.5,6.03,4.81,13.74,6.37
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,7,2024,1822,128,1.8,3.0,1.3,10.4,4.6,6.6,4.9,14.6,6.7
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,5,2024,1813,128,1.7,3.0,1.3,10.3,4.6,6.5,4.8,14.5,6.6
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,1771,130,1.76,2.92,1.15,10.06,4.44,6.82,4.7,14.3,6.62
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,12,2024,1791,125,1.6,3.01,1.4,10.1,4.51,6.43,4.92,13.87,6.56
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,9,2024,1637,69,1.5,7.9,1.9,10.9,4.4,7.4,7.6,13.2,7.9
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,10,2024,1809,127,1.7,2.9,1.3,10.3,4.6,6.5,4.8,14.5,6.6
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1789,126,1.7,2.9,1.3,10.1,4.5,6.4,4.7,14.2,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,4,2024,789,71,1.6,3.5,1.5,21.7,6.4,18.9,5.4,12.1,6.2
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,2745,81,2.1,7.5,1.9,10.3,5.2,9.3,9.9,12.1,7.3
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,7,2024,2164,37,1.1,2.7,3.8,16.4,4.0,18.9,14.0,13.4,7.7
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,2,2024,1949,48,6.9,2.5,1.9,13.4,6.6,14.6,5.3,11.8,6.2
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,4,2024,1762,128,3.8,2.3,1.1,7.2,4.3,16.2,3.2,9.5,7.0
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1527,63,5.1,2.6,1.5,21.0,4.5,10.2,6.8,16.5,5.8
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1804,128,1.75,3.19,1.13,9.94,4.67,6.35,4.88,14.34,6.88
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,1782,126,1.63,2.94,1.37,9.61,4.53,6.39,4.84,14.33,6.4
